annotation_base_name,split
flame_sample_0387_pain_1,2
flame_sample_0387_pain_10,2
flame_sample_0387_pain_2,2
flame_sample_0387_pain_3,2
flame_sample_0387_pain_4,2
flame_sample_0387_pain_5,2
flame_sample_0387_pain_6,2
flame_sample_0387_pain_7,2
flame_sample_0387_pain_8,2
flame_sample_0387_pain_9,2
flame_sample_0388_pain_1,1
flame_sample_0388_pain_10,1
flame_sample_0388_pain_2,1
flame_sample_0388_pain_3,1
flame_sample_0388_pain_4,1
flame_sample_0388_pain_5,1
flame_sample_0388_pain_6,1
flame_sample_0388_pain_7,1
flame_sample_0388_pain_8,1
flame_sample_0388_pain_9,1
flame_sample_0389_pain_1,0
flame_sample_0389_pain_10,0
flame_sample_0389_pain_2,0
flame_sample_0389_pain_3,0
flame_sample_0389_pain_4,0
flame_sample_0389_pain_5,0
flame_sample_0389_pain_6,0
flame_sample_0389_pain_7,0
flame_sample_0389_pain_8,0
flame_sample_0389_pain_9,0
flame_sample_0390_pain_1,0
flame_sample_0390_pain_10,0
flame_sample_0390_pain_2,0
flame_sample_0390_pain_3,0
flame_sample_0390_pain_4,0
flame_sample_0390_pain_5,0
flame_sample_0390_pain_6,0
flame_sample_0390_pain_7,0
flame_sample_0390_pain_8,0
flame_sample_0390_pain_9,0
flame_sample_0391_pain_1,0
flame_sample_0391_pain_10,0
flame_sample_0391_pain_2,0
flame_sample_0391_pain_3,0
flame_sample_0391_pain_4,0
flame_sample_0391_pain_5,0
flame_sample_0391_pain_6,0
flame_sample_0391_pain_7,0
flame_sample_0391_pain_8,0
flame_sample_0391_pain_9,0
flame_sample_0392_pain_1,0
flame_sample_0392_pain_10,0
flame_sample_0392_pain_2,0
flame_sample_0392_pain_3,0
flame_sample_0392_pain_4,0
flame_sample_0392_pain_5,0
flame_sample_0392_pain_6,0
flame_sample_0392_pain_7,0
flame_sample_0392_pain_8,0
flame_sample_0392_pain_9,0
flame_sample_0393_pain_1,0
flame_sample_0393_pain_10,0
flame_sample_0393_pain_2,0
flame_sample_0393_pain_3,0
flame_sample_0393_pain_4,0
flame_sample_0393_pain_5,0
flame_sample_0393_pain_6,0
flame_sample_0393_pain_7,0
flame_sample_0393_pain_8,0
flame_sample_0393_pain_9,0
flame_sample_0394_pain_1,0
flame_sample_0394_pain_10,0
flame_sample_0394_pain_2,0
flame_sample_0394_pain_3,0
flame_sample_0394_pain_4,0
flame_sample_0394_pain_5,0
flame_sample_0394_pain_6,0
flame_sample_0394_pain_7,0
flame_sample_0394_pain_8,0
flame_sample_0394_pain_9,0
flame_sample_0395_pain_1,0
flame_sample_0395_pain_10,0
flame_sample_0395_pain_2,0
flame_sample_0395_pain_3,0
flame_sample_0395_pain_4,0
flame_sample_0395_pain_5,0
flame_sample_0395_pain_6,0
flame_sample_0395_pain_7,0
flame_sample_0395_pain_8,0
flame_sample_0395_pain_9,0
flame_sample_0396_pain_1,0
flame_sample_0396_pain_10,0
flame_sample_0396_pain_2,0
flame_sample_0396_pain_3,0
flame_sample_0396_pain_4,0
flame_sample_0396_pain_5,0
flame_sample_0396_pain_6,0
flame_sample_0396_pain_7,0
flame_sample_0396_pain_8,0
flame_sample_0396_pain_9,0
flame_sample_0397_pain_1,1
flame_sample_0397_pain_10,1
flame_sample_0397_pain_2,1
flame_sample_0397_pain_3,1
flame_sample_0397_pain_4,1
flame_sample_0397_pain_5,1
flame_sample_0397_pain_6,1
flame_sample_0397_pain_7,1
flame_sample_0397_pain_8,1
flame_sample_0397_pain_9,1
flame_sample_0398_pain_1,2
flame_sample_0398_pain_10,2
flame_sample_0398_pain_2,2
flame_sample_0398_pain_3,2
flame_sample_0398_pain_4,2
flame_sample_0398_pain_5,2
flame_sample_0398_pain_6,2
flame_sample_0398_pain_7,2
flame_sample_0398_pain_8,2
flame_sample_0398_pain_9,2
flame_sample_0399_pain_1,0
flame_sample_0399_pain_10,0
flame_sample_0399_pain_2,0
flame_sample_0399_pain_3,0
flame_sample_0399_pain_4,0
flame_sample_0399_pain_5,0
flame_sample_0399_pain_6,0
flame_sample_0399_pain_7,0
flame_sample_0399_pain_8,0
flame_sample_0399_pain_9,0
flame_sample_0400_pain_1,0
flame_sample_0400_pain_10,0
flame_sample_0400_pain_2,0
flame_sample_0400_pain_3,0
flame_sample_0400_pain_4,0
flame_sample_0400_pain_5,0
flame_sample_0400_pain_6,0
flame_sample_0400_pain_7,0
flame_sample_0400_pain_8,0
flame_sample_0400_pain_9,0
flame_sample_0401_pain_1,1
flame_sample_0401_pain_10,1
flame_sample_0401_pain_2,1
flame_sample_0401_pain_3,1
flame_sample_0401_pain_4,1
flame_sample_0401_pain_5,1
flame_sample_0401_pain_6,1
flame_sample_0401_pain_7,1
flame_sample_0401_pain_8,1
flame_sample_0401_pain_9,1
flame_sample_0402_pain_1,1
flame_sample_0402_pain_10,1
flame_sample_0402_pain_2,1
flame_sample_0402_pain_3,1
flame_sample_0402_pain_4,1
flame_sample_0402_pain_5,1
flame_sample_0402_pain_6,1
flame_sample_0402_pain_7,1
flame_sample_0402_pain_8,1
flame_sample_0402_pain_9,1
flame_sample_0403_pain_1,0
flame_sample_0403_pain_10,0
flame_sample_0403_pain_2,0
flame_sample_0403_pain_3,0
flame_sample_0403_pain_4,0
flame_sample_0403_pain_5,0
flame_sample_0403_pain_6,0
flame_sample_0403_pain_7,0
flame_sample_0403_pain_8,0
flame_sample_0403_pain_9,0
flame_sample_0404_pain_1,0
flame_sample_0404_pain_10,0
flame_sample_0404_pain_2,0
flame_sample_0404_pain_3,0
flame_sample_0404_pain_4,0
flame_sample_0404_pain_5,0
flame_sample_0404_pain_6,0
flame_sample_0404_pain_7,0
flame_sample_0404_pain_8,0
flame_sample_0404_pain_9,0
flame_sample_0405_pain_1,0
flame_sample_0405_pain_10,0
flame_sample_0405_pain_2,0
flame_sample_0405_pain_3,0
flame_sample_0405_pain_4,0
flame_sample_0405_pain_5,0
flame_sample_0405_pain_6,0
flame_sample_0405_pain_7,0
flame_sample_0405_pain_8,0
flame_sample_0405_pain_9,0
flame_sample_0406_pain_1,0
flame_sample_0406_pain_10,0
flame_sample_0406_pain_2,0
flame_sample_0406_pain_3,0
flame_sample_0406_pain_4,0
flame_sample_0406_pain_5,0
flame_sample_0406_pain_6,0
flame_sample_0406_pain_7,0
flame_sample_0406_pain_8,0
flame_sample_0406_pain_9,0
flame_sample_0407_pain_1,1
flame_sample_0407_pain_10,1
flame_sample_0407_pain_2,1
flame_sample_0407_pain_3,1
flame_sample_0407_pain_4,1
flame_sample_0407_pain_5,1
flame_sample_0407_pain_6,1
flame_sample_0407_pain_7,1
flame_sample_0407_pain_8,1
flame_sample_0407_pain_9,1
flame_sample_0408_pain_1,0
flame_sample_0408_pain_10,0
flame_sample_0408_pain_2,0
flame_sample_0408_pain_3,0
flame_sample_0408_pain_4,0
flame_sample_0408_pain_5,0
flame_sample_0408_pain_6,0
flame_sample_0408_pain_7,0
flame_sample_0408_pain_8,0
flame_sample_0408_pain_9,0
flame_sample_0409_pain_1,0
flame_sample_0409_pain_10,0
flame_sample_0409_pain_2,0
flame_sample_0409_pain_3,0
flame_sample_0409_pain_4,0
flame_sample_0409_pain_5,0
flame_sample_0409_pain_6,0
flame_sample_0409_pain_7,0
flame_sample_0409_pain_8,0
flame_sample_0409_pain_9,0
flame_sample_0410_pain_1,1
flame_sample_0410_pain_10,1
flame_sample_0410_pain_2,1
flame_sample_0410_pain_3,1
flame_sample_0410_pain_4,1
flame_sample_0410_pain_5,1
flame_sample_0410_pain_6,1
flame_sample_0410_pain_7,1
flame_sample_0410_pain_8,1
flame_sample_0410_pain_9,1
flame_sample_0411_pain_1,2
flame_sample_0411_pain_10,2
flame_sample_0411_pain_2,2
flame_sample_0411_pain_3,2
flame_sample_0411_pain_4,2
flame_sample_0411_pain_5,2
flame_sample_0411_pain_6,2
flame_sample_0411_pain_7,2
flame_sample_0411_pain_8,2
flame_sample_0411_pain_9,2
flame_sample_0412_pain_1,0
flame_sample_0412_pain_10,0
flame_sample_0412_pain_2,0
flame_sample_0412_pain_3,0
flame_sample_0412_pain_4,0
flame_sample_0412_pain_5,0
flame_sample_0412_pain_6,0
flame_sample_0412_pain_7,0
flame_sample_0412_pain_8,0
flame_sample_0412_pain_9,0
flame_sample_0413_pain_1,0
flame_sample_0413_pain_10,0
flame_sample_0413_pain_2,0
flame_sample_0413_pain_3,0
flame_sample_0413_pain_4,0
flame_sample_0413_pain_5,0
flame_sample_0413_pain_6,0
flame_sample_0413_pain_7,0
flame_sample_0413_pain_8,0
flame_sample_0413_pain_9,0
flame_sample_0414_pain_1,0
flame_sample_0414_pain_10,0
flame_sample_0414_pain_2,0
flame_sample_0414_pain_3,0
flame_sample_0414_pain_4,0
flame_sample_0414_pain_5,0
flame_sample_0414_pain_6,0
flame_sample_0414_pain_7,0
flame_sample_0414_pain_8,0
flame_sample_0414_pain_9,0
flame_sample_0415_pain_1,0
flame_sample_0415_pain_10,0
flame_sample_0415_pain_2,0
flame_sample_0415_pain_3,0
flame_sample_0415_pain_4,0
flame_sample_0415_pain_5,0
flame_sample_0415_pain_6,0
flame_sample_0415_pain_7,0
flame_sample_0415_pain_8,0
flame_sample_0415_pain_9,0
flame_sample_0416_pain_1,2
flame_sample_0416_pain_10,2
flame_sample_0416_pain_2,2
flame_sample_0416_pain_3,2
flame_sample_0416_pain_4,2
flame_sample_0416_pain_5,2
flame_sample_0416_pain_6,2
flame_sample_0416_pain_7,2
flame_sample_0416_pain_8,2
flame_sample_0416_pain_9,2
flame_sample_0417_pain_1,0
flame_sample_0417_pain_10,0
flame_sample_0417_pain_2,0
flame_sample_0417_pain_3,0
flame_sample_0417_pain_4,0
flame_sample_0417_pain_5,0
flame_sample_0417_pain_6,0
flame_sample_0417_pain_7,0
flame_sample_0417_pain_8,0
flame_sample_0417_pain_9,0
flame_sample_0418_pain_1,0
flame_sample_0418_pain_10,0
flame_sample_0418_pain_2,0
flame_sample_0418_pain_3,0
flame_sample_0418_pain_4,0
flame_sample_0418_pain_5,0
flame_sample_0418_pain_6,0
flame_sample_0418_pain_7,0
flame_sample_0418_pain_8,0
flame_sample_0418_pain_9,0
flame_sample_0419_pain_1,0
flame_sample_0419_pain_10,0
flame_sample_0419_pain_2,0
flame_sample_0419_pain_3,0
flame_sample_0419_pain_4,0
flame_sample_0419_pain_5,0
flame_sample_0419_pain_6,0
flame_sample_0419_pain_7,0
flame_sample_0419_pain_8,0
flame_sample_0419_pain_9,0
flame_sample_0420_pain_1,0
flame_sample_0420_pain_10,0
flame_sample_0420_pain_2,0
flame_sample_0420_pain_3,0
flame_sample_0420_pain_4,0
flame_sample_0420_pain_5,0
flame_sample_0420_pain_6,0
flame_sample_0420_pain_7,0
flame_sample_0420_pain_8,0
flame_sample_0420_pain_9,0
flame_sample_0421_pain_1,0
flame_sample_0421_pain_10,0
flame_sample_0421_pain_2,0
flame_sample_0421_pain_3,0
flame_sample_0421_pain_4,0
flame_sample_0421_pain_5,0
flame_sample_0421_pain_6,0
flame_sample_0421_pain_7,0
flame_sample_0421_pain_8,0
flame_sample_0421_pain_9,0
flame_sample_0422_pain_1,2
flame_sample_0422_pain_10,2
flame_sample_0422_pain_2,2
flame_sample_0422_pain_3,2
flame_sample_0422_pain_4,2
flame_sample_0422_pain_5,2
flame_sample_0422_pain_6,2
flame_sample_0422_pain_7,2
flame_sample_0422_pain_8,2
flame_sample_0422_pain_9,2
flame_sample_0423_pain_1,0
flame_sample_0423_pain_10,0
flame_sample_0423_pain_2,0
flame_sample_0423_pain_3,0
flame_sample_0423_pain_4,0
flame_sample_0423_pain_5,0
flame_sample_0423_pain_6,0
flame_sample_0423_pain_7,0
flame_sample_0423_pain_8,0
flame_sample_0423_pain_9,0
flame_sample_0424_pain_1,0
flame_sample_0424_pain_10,0
flame_sample_0424_pain_2,0
flame_sample_0424_pain_3,0
flame_sample_0424_pain_4,0
flame_sample_0424_pain_5,0
flame_sample_0424_pain_6,0
flame_sample_0424_pain_7,0
flame_sample_0424_pain_8,0
flame_sample_0424_pain_9,0
flame_sample_0425_pain_1,0
flame_sample_0425_pain_10,0
flame_sample_0425_pain_2,0
flame_sample_0425_pain_3,0
flame_sample_0425_pain_4,0
flame_sample_0425_pain_5,0
flame_sample_0425_pain_6,0
flame_sample_0425_pain_7,0
flame_sample_0425_pain_8,0
flame_sample_0425_pain_9,0
flame_sample_0426_pain_1,2
flame_sample_0426_pain_10,2
flame_sample_0426_pain_2,2
flame_sample_0426_pain_3,2
flame_sample_0426_pain_4,2
flame_sample_0426_pain_5,2
flame_sample_0426_pain_6,2
flame_sample_0426_pain_7,2
flame_sample_0426_pain_8,2
flame_sample_0426_pain_9,2
flame_sample_0427_pain_1,0
flame_sample_0427_pain_10,0
flame_sample_0427_pain_2,0
flame_sample_0427_pain_3,0
flame_sample_0427_pain_4,0
flame_sample_0427_pain_5,0
flame_sample_0427_pain_6,0
flame_sample_0427_pain_7,0
flame_sample_0427_pain_8,0
flame_sample_0427_pain_9,0
flame_sample_0428_pain_1,0
flame_sample_0428_pain_10,0
flame_sample_0428_pain_2,0
flame_sample_0428_pain_3,0
flame_sample_0428_pain_4,0
flame_sample_0428_pain_5,0
flame_sample_0428_pain_6,0
flame_sample_0428_pain_7,0
flame_sample_0428_pain_8,0
flame_sample_0428_pain_9,0
flame_sample_0429_pain_1,0
flame_sample_0429_pain_10,0
flame_sample_0429_pain_2,0
flame_sample_0429_pain_3,0
flame_sample_0429_pain_4,0
flame_sample_0429_pain_5,0
flame_sample_0429_pain_6,0
flame_sample_0429_pain_7,0
flame_sample_0429_pain_8,0
flame_sample_0429_pain_9,0
flame_sample_0430_pain_1,0
flame_sample_0430_pain_10,0
flame_sample_0430_pain_2,0
flame_sample_0430_pain_3,0
flame_sample_0430_pain_4,0
flame_sample_0430_pain_5,0
flame_sample_0430_pain_6,0
flame_sample_0430_pain_7,0
flame_sample_0430_pain_8,0
flame_sample_0430_pain_9,0
flame_sample_0431_pain_1,1
flame_sample_0431_pain_10,1
flame_sample_0431_pain_2,1
flame_sample_0431_pain_3,1
flame_sample_0431_pain_4,1
flame_sample_0431_pain_5,1
flame_sample_0431_pain_6,1
flame_sample_0431_pain_7,1
flame_sample_0431_pain_8,1
flame_sample_0431_pain_9,1
flame_sample_0432_pain_1,0
flame_sample_0432_pain_10,0
flame_sample_0432_pain_2,0
flame_sample_0432_pain_3,0
flame_sample_0432_pain_4,0
flame_sample_0432_pain_5,0
flame_sample_0432_pain_6,0
flame_sample_0432_pain_7,0
flame_sample_0432_pain_8,0
flame_sample_0432_pain_9,0
flame_sample_0433_pain_1,0
flame_sample_0433_pain_10,0
flame_sample_0433_pain_2,0
flame_sample_0433_pain_3,0
flame_sample_0433_pain_4,0
flame_sample_0433_pain_5,0
flame_sample_0433_pain_6,0
flame_sample_0433_pain_7,0
flame_sample_0433_pain_8,0
flame_sample_0433_pain_9,0
flame_sample_0434_pain_1,0
flame_sample_0434_pain_10,0
flame_sample_0434_pain_2,0
flame_sample_0434_pain_3,0
flame_sample_0434_pain_4,0
flame_sample_0434_pain_5,0
flame_sample_0434_pain_6,0
flame_sample_0434_pain_7,0
flame_sample_0434_pain_8,0
flame_sample_0434_pain_9,0
flame_sample_0435_pain_1,1
flame_sample_0435_pain_10,1
flame_sample_0435_pain_2,1
flame_sample_0435_pain_3,1
flame_sample_0435_pain_4,1
flame_sample_0435_pain_5,1
flame_sample_0435_pain_6,1
flame_sample_0435_pain_7,1
flame_sample_0435_pain_8,1
flame_sample_0435_pain_9,1
flame_sample_0436_pain_1,0
flame_sample_0436_pain_10,0
flame_sample_0436_pain_2,0
flame_sample_0436_pain_3,0
flame_sample_0436_pain_4,0
flame_sample_0436_pain_5,0
flame_sample_0436_pain_6,0
flame_sample_0436_pain_7,0
flame_sample_0436_pain_8,0
flame_sample_0436_pain_9,0
flame_sample_0437_pain_1,0
flame_sample_0437_pain_10,0
flame_sample_0437_pain_2,0
flame_sample_0437_pain_3,0
flame_sample_0437_pain_4,0
flame_sample_0437_pain_5,0
flame_sample_0437_pain_6,0
flame_sample_0437_pain_7,0
flame_sample_0437_pain_8,0
flame_sample_0437_pain_9,0
flame_sample_0438_pain_1,1
flame_sample_0438_pain_10,1
flame_sample_0438_pain_2,1
flame_sample_0438_pain_3,1
flame_sample_0438_pain_4,1
flame_sample_0438_pain_5,1
flame_sample_0438_pain_6,1
flame_sample_0438_pain_7,1
flame_sample_0438_pain_8,1
flame_sample_0438_pain_9,1
flame_sample_0439_pain_1,2
flame_sample_0439_pain_10,2
flame_sample_0439_pain_2,2
flame_sample_0439_pain_3,2
flame_sample_0439_pain_4,2
flame_sample_0439_pain_5,2
flame_sample_0439_pain_6,2
flame_sample_0439_pain_7,2
flame_sample_0439_pain_8,2
flame_sample_0439_pain_9,2
flame_sample_0440_pain_1,0
flame_sample_0440_pain_10,0
flame_sample_0440_pain_2,0
flame_sample_0440_pain_3,0
flame_sample_0440_pain_4,0
flame_sample_0440_pain_5,0
flame_sample_0440_pain_6,0
flame_sample_0440_pain_7,0
flame_sample_0440_pain_8,0
flame_sample_0440_pain_9,0
flame_sample_0441_pain_1,0
flame_sample_0441_pain_10,0
flame_sample_0441_pain_2,0
flame_sample_0441_pain_3,0
flame_sample_0441_pain_4,0
flame_sample_0441_pain_5,0
flame_sample_0441_pain_6,0
flame_sample_0441_pain_7,0
flame_sample_0441_pain_8,0
flame_sample_0441_pain_9,0
flame_sample_0442_pain_1,0
flame_sample_0442_pain_10,0
flame_sample_0442_pain_2,0
flame_sample_0442_pain_3,0
flame_sample_0442_pain_4,0
flame_sample_0442_pain_5,0
flame_sample_0442_pain_6,0
flame_sample_0442_pain_7,0
flame_sample_0442_pain_8,0
flame_sample_0442_pain_9,0
flame_sample_0443_pain_1,0
flame_sample_0443_pain_10,0
flame_sample_0443_pain_2,0
flame_sample_0443_pain_3,0
flame_sample_0443_pain_4,0
flame_sample_0443_pain_5,0
flame_sample_0443_pain_6,0
flame_sample_0443_pain_7,0
flame_sample_0443_pain_8,0
flame_sample_0443_pain_9,0
flame_sample_0444_pain_1,1
flame_sample_0444_pain_10,1
flame_sample_0444_pain_2,1
flame_sample_0444_pain_3,1
flame_sample_0444_pain_4,1
flame_sample_0444_pain_5,1
flame_sample_0444_pain_6,1
flame_sample_0444_pain_7,1
flame_sample_0444_pain_8,1
flame_sample_0444_pain_9,1
flame_sample_0445_pain_1,0
flame_sample_0445_pain_10,0
flame_sample_0445_pain_2,0
flame_sample_0445_pain_3,0
flame_sample_0445_pain_4,0
flame_sample_0445_pain_5,0
flame_sample_0445_pain_6,0
flame_sample_0445_pain_7,0
flame_sample_0445_pain_8,0
flame_sample_0445_pain_9,0
flame_sample_0446_pain_1,0
flame_sample_0446_pain_10,0
flame_sample_0446_pain_2,0
flame_sample_0446_pain_3,0
flame_sample_0446_pain_4,0
flame_sample_0446_pain_5,0
flame_sample_0446_pain_6,0
flame_sample_0446_pain_7,0
flame_sample_0446_pain_8,0
flame_sample_0446_pain_9,0
flame_sample_0447_pain_1,0
flame_sample_0447_pain_10,0
flame_sample_0447_pain_2,0
flame_sample_0447_pain_3,0
flame_sample_0447_pain_4,0
flame_sample_0447_pain_5,0
flame_sample_0447_pain_6,0
flame_sample_0447_pain_7,0
flame_sample_0447_pain_8,0
flame_sample_0447_pain_9,0
flame_sample_0448_pain_1,1
flame_sample_0448_pain_10,1
flame_sample_0448_pain_2,1
flame_sample_0448_pain_3,1
flame_sample_0448_pain_4,1
flame_sample_0448_pain_5,1
flame_sample_0448_pain_6,1
flame_sample_0448_pain_7,1
flame_sample_0448_pain_8,1
flame_sample_0448_pain_9,1
flame_sample_0449_pain_1,0
flame_sample_0449_pain_10,0
flame_sample_0449_pain_2,0
flame_sample_0449_pain_3,0
flame_sample_0449_pain_4,0
flame_sample_0449_pain_5,0
flame_sample_0449_pain_6,0
flame_sample_0449_pain_7,0
flame_sample_0449_pain_8,0
flame_sample_0449_pain_9,0
flame_sample_0450_pain_1,0
flame_sample_0450_pain_10,0
flame_sample_0450_pain_2,0
flame_sample_0450_pain_3,0
flame_sample_0450_pain_4,0
flame_sample_0450_pain_5,0
flame_sample_0450_pain_6,0
flame_sample_0450_pain_7,0
flame_sample_0450_pain_8,0
flame_sample_0450_pain_9,0
flame_sample_0451_pain_1,0
flame_sample_0451_pain_10,0
flame_sample_0451_pain_2,0
flame_sample_0451_pain_3,0
flame_sample_0451_pain_4,0
flame_sample_0451_pain_5,0
flame_sample_0451_pain_6,0
flame_sample_0451_pain_7,0
flame_sample_0451_pain_8,0
flame_sample_0451_pain_9,0
flame_sample_0452_pain_1,1
flame_sample_0452_pain_10,1
flame_sample_0452_pain_2,1
flame_sample_0452_pain_3,1
flame_sample_0452_pain_4,1
flame_sample_0452_pain_5,1
flame_sample_0452_pain_6,1
flame_sample_0452_pain_7,1
flame_sample_0452_pain_8,1
flame_sample_0452_pain_9,1
flame_sample_0453_pain_1,0
flame_sample_0453_pain_10,0
flame_sample_0453_pain_2,0
flame_sample_0453_pain_3,0
flame_sample_0453_pain_4,0
flame_sample_0453_pain_5,0
flame_sample_0453_pain_6,0
flame_sample_0453_pain_7,0
flame_sample_0453_pain_8,0
flame_sample_0453_pain_9,0
flame_sample_0454_pain_1,0
flame_sample_0454_pain_10,0
flame_sample_0454_pain_2,0
flame_sample_0454_pain_3,0
flame_sample_0454_pain_4,0
flame_sample_0454_pain_5,0
flame_sample_0454_pain_6,0
flame_sample_0454_pain_7,0
flame_sample_0454_pain_8,0
flame_sample_0454_pain_9,0
flame_sample_0455_pain_1,0
flame_sample_0455_pain_10,0
flame_sample_0455_pain_2,0
flame_sample_0455_pain_3,0
flame_sample_0455_pain_4,0
flame_sample_0455_pain_5,0
flame_sample_0455_pain_6,0
flame_sample_0455_pain_7,0
flame_sample_0455_pain_8,0
flame_sample_0455_pain_9,0
flame_sample_0456_pain_1,0
flame_sample_0456_pain_10,0
flame_sample_0456_pain_2,0
flame_sample_0456_pain_3,0
flame_sample_0456_pain_4,0
flame_sample_0456_pain_5,0
flame_sample_0456_pain_6,0
flame_sample_0456_pain_7,0
flame_sample_0456_pain_8,0
flame_sample_0456_pain_9,0
flame_sample_0457_pain_1,0
flame_sample_0457_pain_10,0
flame_sample_0457_pain_2,0
flame_sample_0457_pain_3,0
flame_sample_0457_pain_4,0
flame_sample_0457_pain_5,0
flame_sample_0457_pain_6,0
flame_sample_0457_pain_7,0
flame_sample_0457_pain_8,0
flame_sample_0457_pain_9,0
flame_sample_0458_pain_1,0
flame_sample_0458_pain_10,0
flame_sample_0458_pain_2,0
flame_sample_0458_pain_3,0
flame_sample_0458_pain_4,0
flame_sample_0458_pain_5,0
flame_sample_0458_pain_6,0
flame_sample_0458_pain_7,0
flame_sample_0458_pain_8,0
flame_sample_0458_pain_9,0
flame_sample_0459_pain_1,1
flame_sample_0459_pain_10,1
flame_sample_0459_pain_2,1
flame_sample_0459_pain_3,1
flame_sample_0459_pain_4,1
flame_sample_0459_pain_5,1
flame_sample_0459_pain_6,1
flame_sample_0459_pain_7,1
